BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,releasedDigit1,releasedDigit2,releasedDigit3,releasedDigit4,releasedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,releaseTime1,releaseTime2,releaseTime3,releaseTime4,releaseTime5,isError,ExecutionTime,MovementTime,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 41,SN,SID,PosInQuartet,Quartet,planError,correct,ipi1,ipi2,ipi3,ipi4
5,34,0,134,133795,1000,5000,1000,500,1,5,1,2,3,1.0,5.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,475.0,640.0,835.0,1010.0,1165.0,620.0,765.0,965.0,1155.0,1345.0,0,1345.0,870.0,5,1205.0,1390.0,2,,1,101,2,AARA,False,True,165.0,195.0,175.0,155.0
5,35,0,138,137665,1000,5000,1000,500,4,5,5,3,1,4.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,3.0,1.0,380.0,665.0,930.0,1190.0,1315.0,575.0,765.0,1045.0,1260.0,1500.0,0,1500.0,1120.0,5,1205.0,1390.0,2,,1,101,3,AARA,False,True,285.0,265.0,260.0,125.0
5,36,0,142,141690,1000,5000,1000,500,1,5,1,2,3,1.0,5.0,1.0,2.0,3.0,1.0,5.0,1.0,2.0,3.0,435.0,645.0,850.0,1025.0,1210.0,560.0,755.0,970.0,1170.0,1300.0,0,1300.0,865.0,5,1205.0,1390.0,2,,1,101,4,AARA,False,True,210.0,205.0,175.0,185.0
5,37,0,146,145516,1000,5000,1000,500,5,3,2,2,3,5.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,420.0,595.0,785.0,990.0,1085.0,550.0,685.0,900.0,1040.0,1245.0,0,1245.0,825.0,5,1205.0,1390.0,1,,1,101,1,AAMA,False,True,175.0,190.0,205.0,95.0
5,38,0,150,149285,1000,5000,1000,500,5,3,2,2,3,5.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,380.0,545.0,680.0,845.0,995.0,510.0,630.0,770.0,935.0,1115.0,0,1115.0,735.0,5,1205.0,1390.0,1,,1,101,2,AAMA,False,True,165.0,135.0,165.0,150.0
5,39,0,153,152925,1000,5000,1000,500,5,3,3,2,3,5.0,3.0,3.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,300.0,460.0,745.0,835.0,980.0,415.0,645.0,850.0,970.0,1065.0,1,5000.0,5000.0,4,1205.0,1390.0,1,,1,101,3,AAMA,False,False,160.0,285.0,90.0,145.0
5,40,0,157,156515,1000,5000,1000,500,5,3,2,2,3,5.0,3.0,2.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,295.0,475.0,610.0,795.0,930.0,395.0,590.0,725.0,900.0,1065.0,0,1065.0,770.0,5,1205.0,1390.0,1,,1,101,4,AAMA,False,True,180.0,135.0,185.0,135.0
5,41,0,161,160110,1000,5000,1000,500,4,4,5,2,1,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,410.0,645.0,790.0,1005.0,1135.0,495.0,685.0,950.0,1170.0,1300.0,0,1300.0,890.0,5,1205.0,1390.0,2,,1,101,1,AARA,False,True,235.0,145.0,215.0,130.0
5,42,0,164,163940,1000,5000,1000,500,4,4,5,2,1,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,280.0,505.0,645.0,835.0,950.0,345.0,540.0,745.0,960.0,1080.0,0,1080.0,800.0,5,1205.0,1390.0,2,,1,101,2,AARA,False,True,225.0,140.0,190.0,115.0
5,43,0,168,167551,1000,5000,1000,500,2,3,4,4,3,2.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,490.0,665.0,895.0,1270.0,1730.0,640.0,840.0,975.0,1465.0,1800.0,1,5000.0,5000.0,4,1205.0,1390.0,2,,1,101,3,AARA,False,False,175.0,230.0,375.0,460.0
5,44,0,172,171875,1000,5000,1000,500,4,4,5,2,1,4.0,4.0,5.0,2.0,1.0,4.0,4.0,5.0,2.0,1.0,405.0,640.0,840.0,1035.0,1210.0,505.0,755.0,975.0,1175.0,1340.0,0,1340.0,935.0,5,1205.0,1390.0,2,,1,101,4,AARA,False,True,235.0,200.0,195.0,175.0
5,45,0,176,175741,1000,5000,1000,500,1,3,2,2,3,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,275.0,480.0,645.0,825.0,1005.0,410.0,610.0,730.0,910.0,1055.0,0,1055.0,780.0,5,1205.0,1390.0,2,,1,101,1,AARA,False,True,205.0,165.0,180.0,180.0
5,46,0,180,179321,1000,5000,1000,500,1,3,2,2,3,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,470.0,660.0,795.0,975.0,1160.0,580.0,725.0,885.0,1075.0,1215.0,0,1215.0,745.0,5,1205.0,1390.0,2,,1,101,2,AARA,False,True,190.0,135.0,180.0,185.0
5,47,0,184,183060,1000,5000,1000,500,1,2,5,2,2,1.0,2.0,5.0,2.0,2.0,1.0,2.0,5.0,2.0,2.0,385.0,515.0,675.0,865.0,1035.0,510.0,665.0,820.0,960.0,1130.0,0,1130.0,745.0,5,1205.0,1390.0,2,,1,101,3,AARA,False,True,130.0,160.0,190.0,170.0
5,48,0,187,186721,1000,5000,1000,500,1,3,2,2,3,1.0,3.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,365.0,535.0,690.0,875.0,1045.0,495.0,670.0,795.0,975.0,1160.0,0,1160.0,795.0,5,1205.0,1390.0,2,,1,101,4,AARA,False,True,170.0,155.0,185.0,170.0
5,49,0,191,190415,1000,5000,1000,500,2,2,5,4,3,2.0,2.0,5.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,440.0,630.0,875.0,1215.0,1355.0,540.0,740.0,1035.0,1365.0,1545.0,0,1545.0,1105.0,5,1205.0,1390.0,1,,1,101,1,AAMA,False,True,190.0,245.0,340.0,140.0
5,50,0,195,194485,1000,5000,1000,500,2,2,5,4,3,2.0,2.0,5.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,400.0,575.0,715.0,905.0,1090.0,505.0,675.0,875.0,1100.0,1190.0,0,1190.0,790.0,5,1205.0,1390.0,1,,1,101,2,AAMA,False,True,175.0,140.0,190.0,185.0
5,51,0,199,198200,1000,5000,1000,500,2,2,2,4,3,2.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,380.0,535.0,705.0,830.0,1040.0,435.0,640.0,800.0,1005.0,1075.0,0,1075.0,695.0,5,1205.0,1390.0,1,,1,101,3,AAMA,False,True,155.0,170.0,125.0,210.0
5,52,0,202,201805,1000,5000,1000,500,2,2,5,4,3,2.0,2.0,5.0,4.0,3.0,2.0,2.0,5.0,4.0,3.0,410.0,565.0,750.0,945.0,1050.0,485.0,670.0,900.0,1070.0,1160.0,0,1160.0,750.0,5,1205.0,1390.0,1,,1,101,4,AAMA,False,True,155.0,185.0,195.0,105.0
5,53,0,206,205490,1000,5000,1000,500,4,1,2,2,3,4.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,390.0,580.0,735.0,890.0,1040.0,550.0,690.0,845.0,1000.0,1170.0,0,1170.0,780.0,5,1205.0,1390.0,2,,1,101,1,AARA,False,True,190.0,155.0,155.0,150.0
5,54,0,210,209185,1000,5000,1000,500,4,1,2,2,3,4.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0,535.0,695.0,860.0,1030.0,1165.0,680.0,820.0,970.0,1130.0,1280.0,0,1280.0,745.0,5,1205.0,1390.0,2,,1,101,2,AARA,False,True,160.0,165.0,170.0,135.0
5,55,0,213,212990,1000,5000,1000,500,1,3,2,3,2,1.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,2.0,435.0,590.0,790.0,990.0,1080.0,575.0,785.0,925.0,1100.0,1210.0,0,1210.0,775.0,5,1205.0,1390.0,2,,1,101,3,AARA,False,True,155.0,200.0,200.0,90.0
5,56,0,217,216726,1000,5000,1000,500,4,1,2,2,3,4.0,2.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,540.0,685.0,895.0,955.0,1455.0,715.0,840.0,990.0,1060.0,1580.0,1,5000.0,5000.0,2,1205.0,1390.0,2,,1,101,4,AARA,False,False,145.0,210.0,60.0,500.0
5,57,0,221,220830,1000,5000,1000,500,3,5,5,4,4,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,365.0,555.0,760.0,940.0,1210.0,505.0,660.0,870.0,1075.0,1290.0,0,1290.0,925.0,5,1205.0,1390.0,3,,1,101,1,AAAA,False,True,190.0,205.0,180.0,270.0
5,58,0,225,224646,1000,5000,1000,500,3,5,5,4,4,3.0,5.0,4.0,4.0,4.0,3.0,5.0,4.0,4.0,4.0,355.0,580.0,1010.0,1745.0,1960.0,530.0,670.0,1175.0,1885.0,2070.0,1,5000.0,5000.0,4,1205.0,1390.0,3,,1,101,2,AAAA,False,False,225.0,430.0,735.0,215.0
5,59,0,230,229251,1000,5000,1000,500,3,5,5,4,4,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,340.0,535.0,755.0,1000.0,1245.0,485.0,655.0,835.0,1150.0,1330.0,0,1330.0,990.0,5,1205.0,1390.0,3,,1,101,3,AAAA,False,True,195.0,220.0,245.0,245.0
5,60,0,234,233105,1000,5000,1000,500,3,5,5,4,4,3.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,4.0,235.0,435.0,675.0,960.0,1195.0,375.0,560.0,795.0,1120.0,1315.0,0,1315.0,1080.0,5,1205.0,1390.0,3,,1,101,4,AAAA,False,True,200.0,240.0,285.0,235.0
5,61,0,237,236945,1000,5000,1000,500,2,4,4,5,2,2.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,345.0,555.0,795.0,1025.0,1320.0,475.0,705.0,910.0,1215.0,1530.0,0,1530.0,1185.0,5,1205.0,1390.0,2,,1,101,1,AARA,False,True,210.0,240.0,230.0,295.0
5,62,0,242,241006,1000,5000,1000,500,2,4,4,5,2,2.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,290.0,500.0,725.0,935.0,1135.0,415.0,615.0,860.0,1110.0,1320.0,0,1320.0,1030.0,5,1205.0,1390.0,2,,1,101,2,AARA,False,True,210.0,225.0,210.0,200.0
5,63,0,245,244856,1000,5000,1000,500,1,3,3,4,3,1.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,4.0,3.0,470.0,685.0,895.0,1120.0,1325.0,605.0,820.0,1025.0,1295.0,1420.0,0,1420.0,950.0,5,1205.0,1390.0,2,,1,101,3,AARA,False,True,215.0,210.0,225.0,205.0
5,64,0,249,248800,1000,5000,1000,500,2,4,4,5,2,2.0,4.0,4.0,5.0,2.0,2.0,4.0,4.0,5.0,2.0,410.0,625.0,850.0,1060.0,1345.0,560.0,765.0,950.0,1230.0,1480.0,0,1480.0,1070.0,5,1205.0,1390.0,2,,1,101,4,AARA,False,True,215.0,225.0,210.0,285.0
5,65,0,253,252805,1000,5000,1000,500,1,5,1,1,4,1.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,595.0,745.0,960.0,1150.0,1385.0,715.0,885.0,1040.0,1245.0,1545.0,0,1545.0,950.0,5,1205.0,1390.0,1,,1,101,1,AAMA,False,True,150.0,215.0,190.0,235.0
5,66,0,257,256875,1000,5000,1000,500,1,5,1,1,4,1.0,5.0,1.0,4.0,4.0,1.0,5.0,1.0,4.0,4.0,285.0,405.0,655.0,900.0,1080.0,380.0,610.0,765.0,1000.0,1175.0,1,5000.0,5000.0,4,1205.0,1390.0,1,,1,101,2,AAMA,False,False,120.0,250.0,245.0,180.0
5,67,0,261,260580,1000,5000,1000,500,1,5,3,1,4,1.0,5.0,3.0,1.0,4.0,1.0,5.0,3.0,1.0,4.0,265.0,440.0,655.0,860.0,1060.0,410.0,625.0,875.0,950.0,1235.0,0,1235.0,970.0,5,1205.0,1390.0,1,,1,101,3,AAMA,False,True,175.0,215.0,205.0,200.0
5,68,0,265,264340,1000,5000,1000,500,1,5,1,1,4,1.0,5.0,1.0,1.0,4.0,1.0,5.0,1.0,1.0,4.0,295.0,510.0,720.0,900.0,1065.0,440.0,665.0,810.0,985.0,1185.0,0,1185.0,890.0,5,1205.0,1390.0,1,,1,101,4,AAMA,False,True,215.0,210.0,180.0,165.0
5,69,0,269,268050,1000,5000,1000,500,1,2,3,1,2,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,805.0,935.0,1125.0,1275.0,1565.0,950.0,1105.0,1295.0,1410.0,1685.0,0,1685.0,880.0,5,1205.0,1390.0,1,,1,101,1,AAMA,False,True,130.0,190.0,150.0,290.0
5,70,0,273,272260,1000,5000,1000,500,1,2,3,1,2,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,270.0,350.0,550.0,705.0,880.0,370.0,545.0,715.0,835.0,1045.0,0,1045.0,775.0,5,1205.0,1390.0,1,,1,101,2,AAMA,False,True,80.0,200.0,155.0,175.0
5,71,0,276,275830,1000,5000,1000,500,1,2,2,1,2,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,180.0,320.0,500.0,700.0,855.0,345.0,425.0,700.0,815.0,990.0,0,990.0,810.0,5,1205.0,1390.0,1,,1,101,3,AAMA,False,True,140.0,180.0,200.0,155.0
5,72,0,280,279350,1000,5000,1000,500,1,2,3,1,2,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,250.0,395.0,570.0,725.0,885.0,420.0,555.0,740.0,850.0,1040.0,0,1040.0,790.0,5,1205.0,1390.0,1,,1,101,4,AAMA,False,True,145.0,175.0,155.0,160.0
6,1,0,6,5001,1000,5000,1000,500,4,4,4,5,4,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,395.0,630.0,855.0,1065.0,1200.0,525.0,705.0,995.0,1170.0,1345.0,0,1345.0,950.0,5,1145.0,1345.0,2,,1,101,1,AARA,False,True,235.0,225.0,210.0,135.0
6,2,0,9,8871,1000,5000,1000,500,4,4,4,5,4,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,275.0,520.0,750.0,965.0,1450.0,385.0,570.0,850.0,1060.0,1600.0,0,1600.0,1325.0,5,1145.0,1345.0,2,,1,101,2,AARA,False,True,245.0,230.0,215.0,485.0
6,3,0,13,12996,1000,5000,1000,500,5,5,3,4,1,5.0,5.0,3.0,4.0,1.0,5.0,5.0,3.0,4.0,1.0,380.0,575.0,800.0,1025.0,1240.0,445.0,645.0,955.0,1205.0,1365.0,0,1365.0,985.0,5,1145.0,1345.0,2,,1,101,3,AARA,False,True,195.0,225.0,225.0,215.0
6,4,0,17,16886,1000,5000,1000,500,4,4,4,5,4,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,300.0,470.0,675.0,840.0,1315.0,355.0,530.0,770.0,945.0,1490.0,0,1490.0,1190.0,5,1145.0,1345.0,2,,1,101,4,AARA,False,True,170.0,205.0,165.0,475.0
6,5,0,21,20901,1000,5000,1000,500,2,3,2,2,1,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,490.0,720.0,895.0,1050.0,1170.0,665.0,900.0,965.0,1155.0,1295.0,1,5000.0,5000.0,4,1145.0,1345.0,3,,1,101,1,AAAA,False,False,230.0,175.0,155.0,120.0
6,6,0,25,24721,1000,5000,1000,500,2,3,2,2,1,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,405.0,605.0,770.0,900.0,1090.0,545.0,780.0,835.0,1005.0,1115.0,1,5000.0,5000.0,4,1145.0,1345.0,3,,1,101,2,AAAA,False,False,200.0,165.0,130.0,190.0
6,7,0,29,28361,1000,5000,1000,500,2,3,2,2,1,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,475.0,680.0,805.0,975.0,1675.0,595.0,775.0,880.0,1060.0,1840.0,0,1840.0,1365.0,5,1145.0,1345.0,3,,1,101,3,AAAA,False,True,205.0,125.0,170.0,700.0
6,8,0,33,32726,1000,5000,1000,500,2,3,2,2,1,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,275.0,450.0,650.0,815.0,1005.0,400.0,580.0,760.0,925.0,1035.0,0,1035.0,760.0,5,1145.0,1345.0,3,,1,101,4,AAAA,False,True,175.0,200.0,165.0,190.0
6,9,0,37,36286,1000,5000,1000,500,4,2,3,3,5,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,445.0,635.0,835.0,1045.0,1550.0,555.0,760.0,940.0,1155.0,1730.0,0,1730.0,1285.0,5,1145.0,1345.0,2,,1,101,1,AARA,False,True,190.0,200.0,210.0,505.0
6,10,0,41,40541,1000,5000,1000,500,4,2,3,3,5,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,515.0,710.0,915.0,1125.0,1465.0,700.0,835.0,1045.0,1380.0,1545.0,0,1545.0,1030.0,5,1145.0,1345.0,2,,1,101,2,AARA,False,True,195.0,205.0,210.0,340.0
6,11,0,45,44611,1000,5000,1000,500,5,5,4,2,2,5.0,5.0,2.0,2.0,2.0,5.0,5.0,2.0,2.0,2.0,275.0,520.0,890.0,1115.0,1335.0,360.0,575.0,995.0,1240.0,1435.0,1,5000.0,5000.0,4,1145.0,1345.0,2,,1,101,3,AARA,False,False,245.0,370.0,225.0,220.0
6,12,0,49,48571,1000,5000,1000,500,4,2,3,3,5,4.0,2.0,3.0,3.0,5.0,4.0,2.0,3.0,3.0,5.0,395.0,625.0,935.0,1160.0,1395.0,575.0,770.0,1020.0,1285.0,1515.0,0,1515.0,1120.0,5,1145.0,1345.0,2,,1,101,4,AARA,False,True,230.0,310.0,225.0,235.0
6,13,0,53,52611,1000,5000,1000,500,2,2,4,5,5,2.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,370.0,600.0,885.0,1190.0,1450.0,505.0,730.0,1085.0,1280.0,1570.0,0,1570.0,1200.0,5,1145.0,1345.0,1,,1,101,1,AAMA,False,True,230.0,285.0,305.0,260.0
6,14,0,57,56706,1000,5000,1000,500,2,2,4,5,5,2.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,345.0,550.0,760.0,1285.0,1560.0,450.0,660.0,940.0,1430.0,1665.0,0,1665.0,1320.0,5,1145.0,1345.0,1,,1,101,2,AAMA,False,True,205.0,210.0,525.0,275.0
6,15,0,61,60896,1000,5000,1000,500,2,2,1,5,5,2.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,405.0,595.0,1125.0,1565.0,1775.0,495.0,735.0,1255.0,1635.0,1880.0,0,1880.0,1475.0,5,1145.0,1345.0,1,,1,101,3,AAMA,False,True,190.0,530.0,440.0,210.0
6,16,0,66,65301,1000,5000,1000,500,2,2,4,5,5,2.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,385.0,580.0,885.0,1460.0,1680.0,500.0,700.0,1040.0,1575.0,1800.0,0,1800.0,1415.0,5,1145.0,1345.0,1,,1,101,4,AAMA,False,True,195.0,305.0,575.0,220.0
6,17,0,70,69626,1000,5000,1000,500,2,1,2,1,2,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,415.0,665.0,795.0,1175.0,1555.0,595.0,750.0,940.0,1345.0,1670.0,1,5000.0,5000.0,3,1145.0,1345.0,2,,1,101,1,AARA,False,False,250.0,130.0,380.0,380.0
6,18,0,74,73821,1000,5000,1000,500,2,1,2,1,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,430.0,625.0,875.0,1115.0,1245.0,620.0,805.0,1035.0,1230.0,1385.0,0,1385.0,955.0,5,1145.0,1345.0,2,,1,101,2,AARA,False,True,195.0,250.0,240.0,130.0
6,19,0,78,77731,1000,5000,1000,500,4,1,5,1,2,4.0,1.0,5.0,4.0,2.0,4.0,1.0,5.0,2.0,4.0,540.0,745.0,965.0,1490.0,1625.0,735.0,860.0,1150.0,1670.0,1780.0,1,5000.0,5000.0,4,1145.0,1345.0,2,,1,101,3,AARA,False,False,205.0,220.0,525.0,135.0
6,20,0,83,82041,1000,5000,1000,500,2,1,2,1,2,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,345.0,550.0,740.0,980.0,1315.0,525.0,700.0,920.0,1230.0,1465.0,0,1465.0,1120.0,5,1145.0,1345.0,2,,1,101,4,AARA,False,True,205.0,190.0,240.0,335.0
6,21,0,87,86035,1000,5000,1000,500,3,1,3,5,2,3.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,5.0,2.0,550.0,785.0,970.0,1235.0,1480.0,755.0,855.0,1170.0,1345.0,1660.0,0,1660.0,1110.0,5,1145.0,1345.0,1,,1,101,1,AAMA,False,True,235.0,185.0,265.0,245.0
6,22,0,91,90226,1000,5000,1000,500,3,1,3,5,2,3.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,5.0,2.0,380.0,655.0,880.0,1170.0,1355.0,585.0,770.0,1080.0,1290.0,1500.0,0,1500.0,1120.0,5,1145.0,1345.0,1,,1,101,2,AAMA,False,True,275.0,225.0,290.0,185.0
6,23,0,95,94255,1000,5000,1000,500,3,1,4,5,2,3.0,1.0,4.0,5.0,2.0,3.0,1.0,4.0,5.0,2.0,525.0,760.0,995.0,2050.0,2265.0,760.0,895.0,1230.0,2165.0,2430.0,0,2430.0,1905.0,5,1145.0,1345.0,1,,1,101,3,AAMA,False,True,235.0,235.0,1055.0,215.0
6,24,0,100,99211,1000,5000,1000,500,3,1,3,5,2,3.0,1.0,3.0,5.0,2.0,3.0,1.0,3.0,5.0,2.0,430.0,665.0,955.0,1255.0,1465.0,630.0,825.0,1190.0,1370.0,1620.0,0,1620.0,1190.0,5,1145.0,1345.0,1,,1,101,4,AAMA,False,True,235.0,290.0,300.0,210.0
6,25,0,104,103361,1000,5000,1000,500,3,4,2,5,4,3.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,325.0,585.0,840.0,1075.0,1305.0,550.0,800.0,1030.0,1220.0,1510.0,0,1510.0,1185.0,5,1145.0,1345.0,1,,1,101,1,AAMA,False,True,260.0,255.0,235.0,230.0
6,26,0,108,107396,1000,5000,1000,500,3,4,2,5,4,3.0,4.0,2.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,420.0,635.0,880.0,1105.0,2120.0,605.0,885.0,1050.0,1355.0,2385.0,1,5000.0,5000.0,4,1145.0,1345.0,1,,1,101,2,AAMA,False,False,215.0,245.0,225.0,1015.0
6,27,0,113,112306,1000,5000,1000,500,3,4,4,5,4,3.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,460.0,700.0,975.0,1280.0,1490.0,670.0,905.0,1200.0,1430.0,1770.0,0,1770.0,1310.0,5,1145.0,1345.0,1,,1,101,3,AAMA,False,True,240.0,275.0,305.0,210.0
6,28,0,117,116606,1000,5000,1000,500,3,4,2,5,4,3.0,4.0,2.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,495.0,710.0,965.0,1200.0,1390.0,700.0,980.0,1155.0,1405.0,1635.0,0,1635.0,1140.0,5,1145.0,1345.0,1,,1,101,4,AAMA,False,True,215.0,255.0,235.0,190.0
6,29,0,121,120766,1000,5000,1000,500,5,5,4,4,2,5.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,325.0,595.0,1260.0,1505.0,1870.0,410.0,750.0,1425.0,1770.0,2005.0,1,5000.0,5000.0,4,1145.0,1345.0,3,,1,101,1,AAAA,False,False,270.0,665.0,245.0,365.0
6,30,0,126,125295,1000,5000,1000,500,5,5,4,4,2,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,265.0,560.0,840.0,1135.0,1405.0,380.0,680.0,990.0,1335.0,1570.0,0,1570.0,1305.0,5,1145.0,1345.0,3,,1,101,2,AAAA,False,True,295.0,280.0,295.0,270.0
6,31,0,130,129396,1000,5000,1000,500,5,5,4,4,2,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,280.0,540.0,615.0,775.0,1090.0,395.0,605.0,665.0,900.0,1230.0,0,1230.0,950.0,5,1145.0,1345.0,3,,1,101,3,AAAA,False,True,260.0,75.0,160.0,315.0
6,32,0,134,133151,1000,5000,1000,500,5,5,4,4,2,5.0,5.0,4.0,4.0,2.0,5.0,5.0,4.0,4.0,2.0,310.0,875.0,1155.0,1410.0,1775.0,325.0,1045.0,1320.0,1660.0,1955.0,0,1955.0,1645.0,5,1145.0,1345.0,3,,1,101,4,AAAA,False,True,565.0,280.0,255.0,365.0
6,33,0,138,137631,1000,5000,1000,500,4,2,2,3,3,4.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,385.0,635.0,830.0,1055.0,1555.0,545.0,720.0,885.0,1200.0,1725.0,0,1725.0,1340.0,5,1145.0,1345.0,2,,1,101,1,AARA,False,True,250.0,195.0,225.0,500.0
6,34,0,142,141881,1000,5000,1000,500,4,2,2,3,3,4.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,395.0,565.0,750.0,950.0,1155.0,495.0,690.0,870.0,1075.0,1275.0,0,1275.0,880.0,5,1145.0,1345.0,2,,1,101,2,AARA,False,True,170.0,185.0,200.0,205.0
6,35,0,146,145681,1000,5000,1000,500,4,3,3,5,3,4.0,3.0,5.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,455.0,720.0,1110.0,1275.0,1825.0,605.0,1070.0,1320.0,1770.0,2030.0,1,5000.0,5000.0,3,1145.0,1345.0,2,,1,101,3,AARA,False,False,265.0,390.0,165.0,550.0
6,36,0,151,150236,1000,5000,1000,500,4,2,2,3,3,4.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,380.0,590.0,790.0,965.0,1145.0,550.0,720.0,935.0,1090.0,1280.0,0,1280.0,900.0,5,1145.0,1345.0,2,,1,101,4,AARA,False,True,210.0,200.0,175.0,180.0
6,37,0,155,154041,1000,5000,1000,500,3,1,3,5,5,3.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,440.0,675.0,900.0,1100.0,1325.0,775.0,850.0,1060.0,1215.0,1475.0,0,1475.0,1035.0,5,1145.0,1345.0,3,,1,101,1,AAAA,False,True,235.0,225.0,200.0,225.0
6,38,0,159,158041,1000,5000,1000,500,3,1,3,5,5,3.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,370.0,580.0,740.0,955.0,1160.0,645.0,720.0,900.0,1075.0,1275.0,0,1275.0,905.0,5,1145.0,1345.0,3,,1,101,2,AAAA,False,True,210.0,160.0,215.0,205.0
6,39,0,162,161846,1000,5000,1000,500,3,1,3,5,5,3.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,440.0,665.0,860.0,1100.0,1340.0,665.0,765.0,1065.0,1230.0,1455.0,0,1455.0,1015.0,5,1145.0,1345.0,3,,1,101,3,AAAA,False,True,225.0,195.0,240.0,240.0
6,40,0,166,165826,1000,5000,1000,500,3,1,3,5,5,3.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,5.0,395.0,590.0,765.0,945.0,1195.0,615.0,700.0,920.0,1065.0,1350.0,0,1350.0,955.0,5,1145.0,1345.0,3,,1,101,4,AAAA,False,True,195.0,175.0,180.0,250.0
