BN,TN,startTR,startTRReal,startTimeReal,planTime,execTime,feedbackTime,iti,expectedDigit1,expectedDigit2,expectedDigit3,expectedDigit4,expectedDigit5,pressedDigit1,pressedDigit2,pressedDigit3,pressedDigit4,pressedDigit5,reactionTime1,reactionTime2,reactionTime3,reactionTime4,reactionTime5,Movement Time,numCorrectDigits,rewThresh1,rewThresh2,QuartetType,Unnamed: 29,SN,SID,PosInQuartet,Quartet,correct,ipi1,ipi2,ipi3,ipi4
6,49,0,142,141581,0,5000,1000,500,4,3,3,5,2,2.0,2.0,2.0,4.0,2.0,935.0,1395.0,1575.0,1770.0,1940.0,5000.0,3,1282.5,3420.0,2,,0,102,1,AARA,False,460.0,180.0,195.0,170.0
6,50,0,146,145166,0,5000,1000,500,4,3,3,5,2,3.0,2.0,2.0,4.0,1.0,545.0,720.0,885.0,1015.0,1155.0,1265.0,5,1282.5,3420.0,2,,0,102,2,AARA,True,175.0,165.0,130.0,140.0
6,51,0,148,147961,0,5000,1000,500,1,5,2,3,2,0.0,4.0,1.0,2.0,0.0,650.0,810.0,970.0,1190.0,1320.0,5000.0,4,1282.5,3420.0,2,,0,102,3,AARA,False,160.0,160.0,220.0,130.0
6,52,0,151,150880,0,5000,1000,500,4,3,3,5,2,3.0,2.0,2.0,4.0,1.0,675.0,885.0,1045.0,1175.0,1320.0,1440.0,5,1282.5,3420.0,2,,0,102,4,AARA,True,210.0,160.0,130.0,145.0
6,53,0,154,153845,0,5000,1000,500,2,1,3,3,3,1.0,0.0,2.0,2.0,2.0,570.0,980.0,1205.0,1355.0,1480.0,1600.0,5,1282.5,3420.0,3,,0,102,1,AAAA,True,410.0,225.0,150.0,125.0
6,54,0,157,156975,0,5000,1000,500,2,1,3,3,3,1.0,0.0,2.0,2.0,2.0,465.0,645.0,750.0,895.0,1020.0,1125.0,5,1282.5,3420.0,3,,0,102,2,AAAA,True,180.0,105.0,145.0,125.0
6,55,0,160,159625,0,5000,1000,500,2,1,3,3,3,1.0,2.0,2.0,2.0,2.0,425.0,720.0,875.0,1105.0,1265.0,5000.0,4,1282.5,3420.0,3,,0,102,3,AAAA,False,295.0,155.0,230.0,160.0
6,56,0,163,162560,0,5000,1000,500,2,1,3,3,3,1.0,0.0,2.0,2.0,2.0,460.0,645.0,790.0,940.0,1085.0,1215.0,5,1282.5,3420.0,3,,0,102,4,AAAA,True,185.0,145.0,150.0,145.0
6,57,0,166,165305,0,5000,1000,500,2,2,1,3,4,1.0,1.0,0.0,2.0,3.0,370.0,570.0,965.0,1095.0,1350.0,1505.0,5,1282.5,3420.0,2,,0,102,1,AARA,True,200.0,395.0,130.0,255.0
6,58,0,169,168335,0,5000,1000,500,2,2,1,3,4,1.0,1.0,0.0,2.0,3.0,405.0,575.0,775.0,905.0,1055.0,1185.0,5,1282.5,3420.0,2,,0,102,2,AARA,True,170.0,200.0,130.0,150.0
6,59,0,172,171045,0,5000,1000,500,5,1,5,2,3,4.0,0.0,4.0,1.0,2.0,565.0,765.0,940.0,1125.0,1245.0,1380.0,5,1282.5,3420.0,2,,0,102,3,AARA,True,200.0,175.0,185.0,120.0
6,60,0,174,173955,0,5000,1000,500,2,2,1,3,4,1.0,1.0,0.0,2.0,3.0,570.0,730.0,915.0,1050.0,1185.0,1310.0,5,1282.5,3420.0,2,,0,102,4,AARA,True,160.0,185.0,135.0,135.0
6,61,0,177,176790,0,5000,1000,500,4,3,2,4,3,3.0,2.0,1.0,3.0,2.0,580.0,910.0,1105.0,1325.0,1505.0,1625.0,5,1282.5,3420.0,1,,0,102,1,AAMA,True,330.0,195.0,220.0,180.0
6,62,0,180,179940,0,5000,1000,500,4,3,2,4,3,3.0,2.0,1.0,3.0,2.0,480.0,640.0,815.0,995.0,1145.0,1270.0,5,1282.5,3420.0,1,,0,102,2,AAMA,True,160.0,175.0,180.0,150.0
6,63,0,183,182735,0,5000,1000,500,4,3,1,4,3,3.0,2.0,0.0,3.0,2.0,560.0,755.0,960.0,1175.0,1365.0,1485.0,5,1282.5,3420.0,1,,0,102,3,AAMA,True,195.0,205.0,215.0,190.0
6,64,0,186,185751,0,5000,1000,500,4,3,2,4,3,3.0,2.0,1.0,3.0,2.0,980.0,1145.0,1615.0,1920.0,2195.0,2320.0,5,1282.5,3420.0,1,,0,102,4,AAMA,True,165.0,470.0,305.0,275.0
6,65,0,190,189595,0,5000,1000,500,2,2,5,4,5,1.0,1.0,4.0,3.0,4.0,555.0,705.0,865.0,1075.0,1215.0,1370.0,5,1282.5,3420.0,2,,0,102,1,AARA,True,150.0,160.0,210.0,140.0
6,66,0,193,192491,0,5000,1000,500,2,2,5,4,5,1.0,1.0,4.0,3.0,4.0,385.0,545.0,690.0,840.0,995.0,1160.0,5,1282.5,3420.0,2,,0,102,2,AARA,True,160.0,145.0,150.0,155.0
6,67,0,196,195175,0,5000,1000,500,2,3,4,1,3,1.0,2.0,3.0,0.0,2.0,560.0,805.0,1265.0,1575.0,1700.0,1840.0,5,1282.5,3420.0,2,,0,102,3,AARA,True,245.0,460.0,310.0,125.0
6,68,0,199,198540,0,5000,1000,500,2,2,5,4,5,1.0,1.0,4.0,3.0,4.0,575.0,740.0,920.0,1085.0,1245.0,1420.0,5,1282.5,3420.0,2,,0,102,4,AARA,True,165.0,180.0,165.0,160.0
6,69,0,202,201485,0,5000,1000,500,3,3,4,3,4,2.0,2.0,3.0,2.0,3.0,505.0,660.0,825.0,1005.0,1165.0,1295.0,5,1282.5,3420.0,1,,0,102,1,AAMA,True,155.0,165.0,180.0,160.0
6,70,0,205,204305,0,5000,1000,500,3,3,4,3,4,2.0,2.0,3.0,2.0,3.0,450.0,605.0,755.0,915.0,1065.0,1195.0,5,1282.5,3420.0,1,,0,102,2,AAMA,True,155.0,150.0,160.0,150.0
6,71,0,208,207026,0,5000,1000,500,3,3,2,3,4,2.0,2.0,1.0,2.0,2.0,500.0,655.0,815.0,985.0,1155.0,5000.0,4,1282.5,3420.0,1,,0,102,3,AAMA,False,155.0,160.0,170.0,170.0
6,72,0,210,209800,0,5000,1000,500,3,3,4,3,4,2.0,2.0,3.0,2.0,3.0,455.0,615.0,790.0,960.0,1110.0,1220.0,5,1282.5,3420.0,1,,0,102,4,AAMA,True,160.0,175.0,170.0,150.0
7,1,0,6,5000,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,595.0,760.0,910.0,1055.0,1205.0,1320.0,5,1197.5,1582.5,3,,0,102,1,AAAA,True,165.0,150.0,145.0,150.0
7,2,0,8,7845,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,365.0,510.0,645.0,770.0,910.0,1020.0,5,1197.5,1582.5,3,,0,102,2,AAAA,True,145.0,135.0,125.0,140.0
7,3,0,11,10395,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,325.0,470.0,590.0,715.0,855.0,965.0,5,1197.5,1582.5,3,,0,102,3,AAAA,True,145.0,120.0,125.0,140.0
7,4,0,13,12885,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,325.0,460.0,600.0,750.0,1285.0,1430.0,5,1197.5,1582.5,3,,0,102,4,AAAA,True,135.0,140.0,150.0,535.0
7,5,0,16,15840,0,5000,1000,500,5,4,5,1,4,4.0,3.0,4.0,0.0,3.0,675.0,895.0,1080.0,1290.0,1780.0,1940.0,5,1197.5,1582.5,2,,0,102,1,AARA,True,220.0,185.0,210.0,490.0
7,6,0,20,19305,0,5000,1000,500,5,4,5,1,4,4.0,3.0,4.0,0.0,3.0,520.0,685.0,955.0,1220.0,1680.0,1860.0,5,1197.5,1582.5,2,,0,102,2,AARA,True,165.0,270.0,265.0,460.0
7,7,0,23,22690,0,5000,1000,500,4,5,4,3,5,4.0,4.0,3.0,4.0,2.0,565.0,1130.0,1370.0,1640.0,1830.0,5000.0,2,1197.5,1582.5,2,,0,102,3,AARA,False,565.0,240.0,270.0,190.0
7,8,0,27,26195,0,5000,1000,500,5,4,5,1,4,4.0,3.0,4.0,0.0,3.0,565.0,790.0,970.0,1190.0,1685.0,1860.0,5,1197.5,1582.5,2,,0,102,4,AARA,True,225.0,180.0,220.0,495.0
7,9,0,30,29580,0,5000,1000,500,1,4,3,4,5,0.0,3.0,2.0,3.0,4.0,630.0,790.0,1010.0,1235.0,1420.0,1575.0,5,1197.5,1582.5,3,,0,102,1,AAAA,True,160.0,220.0,225.0,185.0
7,10,0,33,32680,0,5000,1000,500,1,4,3,4,5,0.0,3.0,2.0,4.0,3.0,380.0,510.0,675.0,850.0,1170.0,5000.0,3,1197.5,1582.5,3,,0,102,2,AAAA,False,130.0,165.0,175.0,320.0
7,11,0,36,35570,0,5000,1000,500,1,4,3,4,5,0.0,3.0,2.0,3.0,4.0,430.0,570.0,765.0,945.0,1085.0,1255.0,5,1197.5,1582.5,3,,0,102,3,AAAA,True,140.0,195.0,180.0,140.0
7,12,0,39,38350,0,5000,1000,500,1,4,3,4,5,0.0,3.0,2.0,4.0,3.0,465.0,630.0,810.0,1040.0,1180.0,5000.0,3,1197.5,1582.5,3,,0,102,4,AAAA,False,165.0,180.0,230.0,140.0
7,13,0,42,41410,0,5000,1000,500,2,2,3,3,4,1.0,1.0,2.0,2.0,3.0,540.0,705.0,875.0,1045.0,1190.0,1325.0,5,1197.5,1582.5,2,,0,102,1,AARA,True,165.0,170.0,170.0,145.0
7,14,0,45,44260,0,5000,1000,500,2,2,3,3,4,1.0,1.0,2.0,2.0,3.0,380.0,550.0,715.0,870.0,985.0,1100.0,5,1197.5,1582.5,2,,0,102,2,AARA,True,170.0,165.0,155.0,115.0
7,15,0,47,46885,0,5000,1000,500,2,5,4,5,4,1.0,4.0,3.0,4.0,3.0,520.0,695.0,890.0,1070.0,1275.0,1425.0,5,1197.5,1582.5,2,,0,102,3,AARA,True,175.0,195.0,180.0,205.0
7,16,0,50,49835,0,5000,1000,500,2,2,3,3,4,1.0,1.0,1.0,2.0,3.0,485.0,650.0,810.0,940.0,1105.0,5000.0,4,1197.5,1582.5,2,,0,102,4,AARA,False,165.0,160.0,130.0,165.0
7,17,0,53,52565,0,5000,1000,500,3,5,2,4,1,2.0,4.0,1.0,3.0,0.0,650.0,825.0,1075.0,1225.0,1550.0,1645.0,5,1197.5,1582.5,3,,0,102,1,AAAA,True,175.0,250.0,150.0,325.0
7,18,0,56,55740,0,5000,1000,500,3,5,2,4,1,2.0,4.0,1.0,3.0,0.0,595.0,775.0,1010.0,1215.0,1360.0,1450.0,5,1197.5,1582.5,3,,0,102,2,AAAA,True,180.0,235.0,205.0,145.0
7,19,0,59,58715,0,5000,1000,500,3,5,2,4,1,2.0,4.0,3.0,3.0,0.0,470.0,655.0,920.0,1375.0,1590.0,5000.0,4,1197.5,1582.5,3,,0,102,3,AAAA,False,185.0,265.0,455.0,215.0
7,20,0,62,61930,0,5000,1000,500,3,5,2,4,1,2.0,4.0,1.0,3.0,0.0,510.0,680.0,845.0,1005.0,1150.0,1230.0,5,1197.5,1582.5,3,,0,102,4,AAAA,True,170.0,165.0,160.0,145.0
7,21,0,65,64685,0,5000,1000,500,1,2,3,1,4,0.0,1.0,2.0,1.0,3.0,585.0,720.0,940.0,1265.0,1380.0,5000.0,4,1197.5,1582.5,2,,0,102,1,AARA,False,135.0,220.0,325.0,115.0
7,22,0,68,67700,0,5000,1000,500,1,2,3,1,4,0.0,1.0,2.0,0.0,3.0,535.0,700.0,900.0,1115.0,1220.0,1320.0,5,1197.5,1582.5,2,,0,102,2,AARA,True,165.0,200.0,215.0,105.0
7,23,0,71,70545,0,5000,1000,500,4,1,2,2,5,3.0,0.0,1.0,1.0,3.0,565.0,750.0,970.0,1125.0,1255.0,5000.0,4,1197.5,1582.5,2,,0,102,3,AARA,False,185.0,220.0,155.0,130.0
7,24,0,74,73435,0,5000,1000,500,1,2,3,1,4,0.0,1.0,2.0,0.0,3.0,665.0,810.0,1000.0,1200.0,1360.0,1495.0,5,1197.5,1582.5,2,,0,102,4,AARA,True,145.0,190.0,200.0,160.0
7,25,0,77,76455,0,5000,1000,500,3,3,2,5,4,2.0,2.0,1.0,4.0,3.0,540.0,715.0,900.0,1070.0,1215.0,1330.0,5,1197.5,1582.5,1,,0,102,1,AAMA,True,175.0,185.0,170.0,145.0
7,26,0,80,79310,0,5000,1000,500,3,3,2,5,4,2.0,2.0,1.0,4.0,3.0,540.0,700.0,880.0,1045.0,1195.0,1320.0,5,1197.5,1582.5,1,,0,102,2,AAMA,True,160.0,180.0,165.0,150.0
7,27,0,83,82155,0,5000,1000,500,3,3,1,5,4,2.0,2.0,0.0,4.0,3.0,460.0,615.0,780.0,935.0,1080.0,1210.0,5,1197.5,1582.5,1,,0,102,3,AAMA,True,155.0,165.0,155.0,145.0
7,28,0,85,84890,0,5000,1000,500,3,3,2,5,4,2.0,2.0,1.0,4.0,3.0,490.0,655.0,830.0,1000.0,1145.0,1260.0,5,1197.5,1582.5,1,,0,102,4,AAMA,True,165.0,175.0,170.0,145.0
7,29,0,88,87675,0,5000,1000,500,3,2,4,5,4,2.0,1.0,3.0,4.0,3.0,405.0,630.0,845.0,1020.0,1160.0,1310.0,5,1197.5,1582.5,3,,0,102,1,AAAA,True,225.0,215.0,175.0,140.0
7,30,0,91,90510,0,5000,1000,500,3,2,4,5,4,2.0,1.0,4.0,4.0,3.0,825.0,980.0,1195.0,1740.0,1905.0,5000.0,4,1197.5,1582.5,3,,0,102,2,AAAA,False,155.0,215.0,545.0,165.0
7,31,0,95,94110,0,5000,1000,500,3,2,4,5,4,2.0,1.0,3.0,4.0,3.0,525.0,695.0,870.0,1050.0,1185.0,1350.0,5,1197.5,1582.5,3,,0,102,3,AAAA,True,170.0,175.0,180.0,135.0
7,32,0,97,96985,0,5000,1000,500,3,2,4,5,4,2.0,1.0,3.0,4.0,3.0,585.0,750.0,920.0,1085.0,1235.0,1370.0,5,1197.5,1582.5,3,,0,102,4,AAAA,True,165.0,170.0,165.0,150.0
7,33,0,100,99885,0,5000,1000,500,2,1,1,2,3,1.0,0.0,1.0,1.0,3.0,600.0,785.0,955.0,1110.0,1250.0,5000.0,3,1197.5,1582.5,2,,0,102,1,AARA,False,185.0,170.0,155.0,140.0
7,34,0,103,102790,0,5000,1000,500,2,1,1,2,3,1.0,0.0,0.0,1.0,2.0,455.0,645.0,810.0,1040.0,1165.0,1310.0,5,1197.5,1582.5,2,,0,102,2,AARA,True,190.0,165.0,230.0,125.0
7,35,0,106,105625,0,5000,1000,500,3,2,3,4,1,2.0,1.0,2.0,3.0,0.0,570.0,745.0,950.0,1215.0,1440.0,1535.0,5,1197.5,1582.5,2,,0,102,3,AARA,True,175.0,205.0,265.0,225.0
7,36,0,109,108685,0,5000,1000,500,2,1,1,2,3,1.0,0.0,0.0,1.0,2.0,575.0,760.0,1150.0,1285.0,1435.0,1580.0,5,1197.5,1582.5,2,,0,102,4,AARA,True,185.0,390.0,135.0,150.0
7,37,0,112,111790,0,5000,1000,500,2,5,5,1,3,1.0,4.0,4.0,0.0,2.0,620.0,1145.0,1335.0,1630.0,1810.0,1915.0,5,1197.5,1582.5,2,,0,102,1,AARA,True,525.0,190.0,295.0,180.0
7,38,0,116,115230,0,5000,1000,500,2,5,5,1,3,1.0,4.0,4.0,0.0,2.0,555.0,735.0,895.0,1085.0,1225.0,1350.0,5,1197.5,1582.5,2,,0,102,2,AARA,True,180.0,160.0,190.0,140.0
7,39,0,119,118110,0,5000,1000,500,2,5,3,5,5,1.0,4.0,2.0,4.0,4.0,475.0,655.0,915.0,1110.0,1270.0,1355.0,5,1197.5,1582.5,2,,0,102,3,AARA,True,180.0,260.0,195.0,160.0
7,40,0,121,120990,0,5000,1000,500,2,5,5,1,3,1.0,4.0,4.0,0.0,2.0,570.0,760.0,905.0,1055.0,1615.0,1730.0,5,1197.5,1582.5,2,,0,102,4,AARA,True,190.0,145.0,150.0,560.0
7,41,0,125,124245,0,5000,1000,500,3,3,1,5,4,2.0,2.0,0.0,4.0,3.0,545.0,695.0,835.0,975.0,1120.0,1250.0,5,1197.5,1582.5,3,,0,102,1,AAAA,True,150.0,140.0,140.0,145.0
7,42,0,128,127020,0,5000,1000,500,3,3,1,5,4,2.0,2.0,0.0,4.0,3.0,380.0,520.0,675.0,795.0,930.0,1040.0,5,1197.5,1582.5,3,,0,102,2,AAAA,True,140.0,155.0,120.0,135.0
7,43,0,130,129585,0,5000,1000,500,3,3,1,5,4,2.0,2.0,0.0,4.0,3.0,365.0,495.0,650.0,760.0,880.0,990.0,5,1197.5,1582.5,3,,0,102,3,AAAA,True,130.0,155.0,110.0,120.0
7,44,0,133,132100,0,5000,1000,500,3,3,1,5,4,2.0,2.0,0.0,4.0,4.0,420.0,545.0,690.0,805.0,915.0,5000.0,4,1197.5,1582.5,3,,0,102,4,AAAA,False,125.0,145.0,115.0,110.0
7,45,0,135,134675,0,5000,1000,500,1,2,2,4,1,0.0,1.0,1.0,3.0,0.0,580.0,715.0,850.0,1010.0,1140.0,1235.0,5,1197.5,1582.5,1,,0,102,1,AAMA,True,135.0,135.0,160.0,130.0
7,46,0,138,137435,0,5000,1000,500,1,2,2,4,1,0.0,1.0,1.0,3.0,0.0,410.0,530.0,675.0,825.0,950.0,1050.0,5,1197.5,1582.5,1,,0,102,2,AAMA,True,120.0,145.0,150.0,125.0
7,47,0,141,140010,0,5000,1000,500,1,2,3,4,1,0.0,1.0,2.0,0.0,0.0,370.0,520.0,680.0,880.0,1225.0,5000.0,4,1197.5,1582.5,1,,0,102,3,AAMA,False,150.0,160.0,200.0,345.0
7,48,0,143,142865,0,5000,1000,500,1,2,2,4,1,0.0,1.0,1.0,3.0,0.0,500.0,635.0,780.0,935.0,1055.0,1165.0,5,1197.5,1582.5,1,,0,102,4,AAMA,True,135.0,145.0,155.0,120.0
7,49,0,146,145555,0,5000,1000,500,2,5,1,3,5,1.0,4.0,0.0,2.0,4.0,615.0,860.0,1085.0,1285.0,1455.0,1610.0,5,1197.5,1582.5,1,,0,102,1,AAMA,True,245.0,225.0,200.0,170.0
7,50,0,149,148695,0,5000,1000,500,2,5,1,3,5,1.0,4.0,0.0,2.0,4.0,480.0,625.0,770.0,910.0,1035.0,1175.0,5,1197.5,1582.5,1,,0,102,2,AAMA,True,145.0,145.0,140.0,125.0
7,51,0,152,151395,0,5000,1000,500,2,5,3,3,5,1.0,4.0,2.0,2.0,4.0,445.0,610.0,845.0,995.0,1115.0,1250.0,5,1197.5,1582.5,1,,0,102,3,AAMA,True,165.0,235.0,150.0,120.0
7,52,0,155,154170,0,5000,1000,500,2,5,1,3,5,1.0,4.0,0.0,2.0,4.0,420.0,575.0,775.0,900.0,1035.0,1140.0,5,1197.5,1582.5,1,,0,102,4,AAMA,True,155.0,200.0,125.0,135.0
7,53,0,157,156835,0,5000,1000,500,2,5,5,2,4,1.0,4.0,4.0,3.0,4.0,395.0,555.0,705.0,905.0,1205.0,5000.0,3,1197.5,1582.5,2,,0,102,1,AARA,False,160.0,150.0,200.0,300.0
7,54,0,160,159735,0,5000,1000,500,2,5,5,2,4,1.0,4.0,4.0,1.0,4.0,455.0,625.0,760.0,920.0,1075.0,5000.0,4,1197.5,1582.5,2,,0,102,2,AARA,False,170.0,135.0,160.0,155.0
7,55,0,163,162600,0,5000,1000,500,4,4,5,3,3,3.0,3.0,4.0,2.0,2.0,515.0,660.0,825.0,995.0,1140.0,1230.0,5,1197.5,1582.5,2,,0,102,3,AARA,True,145.0,165.0,170.0,145.0
7,56,0,166,165355,0,5000,1000,500,2,5,5,2,4,1.0,4.0,4.0,1.0,3.0,460.0,650.0,810.0,950.0,1090.0,1195.0,5,1197.5,1582.5,2,,0,102,4,AARA,True,190.0,160.0,140.0,140.0
7,57,0,169,168075,0,5000,1000,500,3,1,3,1,1,2.0,0.0,2.0,0.0,0.0,495.0,665.0,810.0,1100.0,1255.0,1305.0,5,1197.5,1582.5,1,,0,102,1,AAMA,True,170.0,145.0,290.0,155.0
7,58,0,171,170905,0,5000,1000,500,3,1,3,1,1,2.0,0.0,2.0,0.0,0.0,490.0,635.0,780.0,945.0,1080.0,1135.0,5,1197.5,1582.5,1,,0,102,2,AAMA,True,145.0,145.0,165.0,135.0
7,59,0,174,173565,0,5000,1000,500,3,1,1,1,1,2.0,0.0,0.0,0.0,0.0,420.0,585.0,720.0,850.0,980.0,1035.0,5,1197.5,1582.5,1,,0,102,3,AAMA,True,165.0,135.0,130.0,130.0
7,60,0,177,176125,0,5000,1000,500,3,1,3,1,1,2.0,0.0,2.0,0.0,0.0,455.0,605.0,755.0,890.0,1025.0,1095.0,5,1197.5,1582.5,1,,0,102,4,AAMA,True,150.0,150.0,135.0,135.0
7,61,0,179,178745,0,5000,1000,500,2,4,2,1,5,1.0,3.0,1.0,0.0,4.0,565.0,730.0,930.0,1135.0,1365.0,1620.0,5,1197.5,1582.5,3,,0,102,1,AAAA,True,165.0,200.0,205.0,230.0
7,62,0,182,181890,0,5000,1000,500,2,4,2,1,5,1.0,3.0,0.0,1.0,4.0,460.0,635.0,840.0,1010.0,1365.0,5000.0,3,1197.5,1582.5,3,,0,102,2,AAAA,False,175.0,205.0,170.0,355.0
7,63,0,185,184950,0,5000,1000,500,2,4,2,1,5,1.0,3.0,1.0,0.0,4.0,815.0,960.0,1155.0,1355.0,1450.0,1580.0,5,1197.5,1582.5,3,,0,102,3,AAAA,True,145.0,195.0,200.0,95.0
7,64,0,189,188060,0,5000,1000,500,2,4,2,1,5,1.0,3.0,1.0,0.0,4.0,420.0,570.0,770.0,960.0,1415.0,1555.0,5,1197.5,1582.5,3,,0,102,4,AAAA,True,150.0,200.0,190.0,455.0
7,65,0,192,191140,0,5000,1000,500,1,5,4,2,5,0.0,4.0,1.0,3.0,4.0,605.0,755.0,965.0,1510.0,1930.0,5000.0,3,1197.5,1582.5,1,,0,102,1,AAMA,False,150.0,210.0,545.0,420.0
7,66,0,195,194765,0,5000,1000,500,1,5,4,2,5,0.0,4.0,3.0,1.0,4.0,670.0,800.0,1010.0,1310.0,1500.0,1635.0,5,1197.5,1582.5,1,,0,102,2,AAMA,True,130.0,210.0,300.0,190.0
7,67,0,198,197925,0,5000,1000,500,1,5,1,2,5,0.0,4.0,0.0,1.0,3.0,535.0,665.0,855.0,980.0,1120.0,5000.0,4,1197.5,1582.5,1,,0,102,3,AAMA,False,130.0,190.0,125.0,140.0
7,68,0,201,200690,0,5000,1000,500,1,5,4,2,5,0.0,4.0,3.0,1.0,4.0,440.0,575.0,825.0,1030.0,1165.0,1325.0,5,1197.5,1582.5,1,,0,102,4,AAMA,True,135.0,250.0,205.0,135.0
7,69,0,204,203545,0,5000,1000,500,2,3,2,4,2,1.0,2.0,1.0,3.0,1.0,585.0,745.0,945.0,1115.0,1305.0,1440.0,5,1197.5,1582.5,1,,0,102,1,AAMA,True,160.0,200.0,170.0,190.0
7,70,0,207,206510,0,5000,1000,500,2,3,2,4,2,1.0,2.0,1.0,3.0,1.0,435.0,635.0,825.0,975.0,1100.0,1210.0,5,1197.5,1582.5,1,,0,102,2,AAMA,True,200.0,190.0,150.0,125.0
7,71,0,210,209245,0,5000,1000,500,2,3,1,4,2,1.0,2.0,0.0,3.0,1.0,365.0,545.0,800.0,960.0,1245.0,1340.0,5,1197.5,1582.5,1,,0,102,3,AAMA,True,180.0,255.0,160.0,285.0
7,72,0,213,212110,0,5000,1000,500,2,3,2,4,2,1.0,2.0,1.0,3.0,1.0,505.0,685.0,895.0,1170.0,1330.0,1460.0,5,1197.5,1582.5,1,,0,102,4,AAMA,True,180.0,210.0,275.0,160.0
8,1,0,6,5000,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,520.0,675.0,815.0,975.0,1095.0,1215.0,5,1242.5,1887.5,1,,0,102,1,AAMA,True,155.0,140.0,160.0,120.0
8,2,0,8,7740,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,365.0,510.0,635.0,805.0,1300.0,1425.0,5,1242.5,1887.5,1,,0,102,2,AAMA,True,145.0,125.0,170.0,495.0
8,3,0,11,10690,0,5000,1000,500,2,2,3,5,2,1.0,1.0,2.0,3.0,4.0,365.0,525.0,715.0,935.0,1100.0,5000.0,3,1242.5,1887.5,1,,0,102,3,AAMA,False,160.0,190.0,220.0,165.0
8,4,0,14,13460,0,5000,1000,500,2,2,2,5,2,1.0,1.0,1.0,4.0,1.0,385.0,545.0,700.0,820.0,960.0,1080.0,5,1242.5,1887.5,1,,0,102,4,AAMA,True,160.0,155.0,120.0,140.0
8,5,0,17,16065,0,5000,1000,500,3,5,4,5,4,1.0,4.0,3.0,4.0,3.0,415.0,1140.0,1450.0,1625.0,1930.0,5000.0,4,1242.5,1887.5,3,,0,102,1,AAAA,False,725.0,310.0,175.0,305.0
8,6,0,20,19715,0,5000,1000,500,3,5,4,5,4,2.0,4.0,3.0,4.0,3.0,435.0,595.0,795.0,975.0,1225.0,1350.0,5,1242.5,1887.5,3,,0,102,2,AAAA,True,160.0,200.0,180.0,250.0
8,7,0,23,22590,0,5000,1000,500,3,5,4,5,4,2.0,4.0,3.0,4.0,3.0,450.0,620.0,800.0,950.0,1125.0,1310.0,5,1242.5,1887.5,3,,0,102,3,AAAA,True,170.0,180.0,150.0,175.0
8,8,0,26,25426,0,5000,1000,500,3,5,4,5,4,2.0,4.0,3.0,4.0,3.0,445.0,595.0,805.0,975.0,1165.0,1290.0,5,1242.5,1887.5,3,,0,102,4,AAAA,True,150.0,210.0,170.0,190.0
8,9,0,29,28240,0,5000,1000,500,1,4,4,2,5,0.0,3.0,3.0,1.0,4.0,575.0,740.0,925.0,1195.0,1350.0,1485.0,5,1242.5,1887.5,3,,0,102,1,AAAA,True,165.0,185.0,270.0,155.0
8,10,0,32,31250,0,5000,1000,500,1,4,4,2,5,0.0,3.0,3.0,1.0,4.0,435.0,580.0,715.0,905.0,1030.0,1160.0,5,1242.5,1887.5,3,,0,102,2,AAAA,True,145.0,135.0,190.0,125.0
8,11,0,34,33935,0,5000,1000,500,1,4,4,2,5,0.0,3.0,3.0,1.0,4.0,415.0,555.0,680.0,915.0,1050.0,1180.0,5,1242.5,1887.5,3,,0,102,3,AAAA,True,140.0,125.0,235.0,135.0
8,12,0,37,36640,0,5000,1000,500,1,4,4,2,5,0.0,3.0,3.0,1.0,4.0,420.0,565.0,700.0,840.0,970.0,1065.0,5,1242.5,1887.5,3,,0,102,4,AAAA,True,145.0,135.0,140.0,130.0
8,13,0,40,39230,0,5000,1000,500,1,3,5,2,2,0.0,2.0,1.0,1.0,1.0,495.0,620.0,850.0,1345.0,1475.0,5000.0,4,1242.5,1887.5,1,,0,102,1,AAMA,False,125.0,230.0,495.0,130.0
8,14,0,43,42345,0,5000,1000,500,1,3,5,2,2,0.0,2.0,4.0,1.0,1.0,450.0,605.0,760.0,900.0,1035.0,1115.0,5,1242.5,1887.5,1,,0,102,2,AAMA,True,155.0,155.0,140.0,135.0
8,15,0,45,44985,0,5000,1000,500,1,3,2,2,2,0.0,2.0,1.0,1.0,1.0,420.0,560.0,715.0,860.0,990.0,1100.0,5,1242.5,1887.5,1,,0,102,3,AAMA,True,140.0,155.0,145.0,130.0
8,16,0,48,47615,0,5000,1000,500,1,3,5,2,2,0.0,2.0,4.0,1.0,1.0,465.0,610.0,770.0,910.0,1055.0,1145.0,5,1242.5,1887.5,1,,0,102,4,AAMA,True,145.0,160.0,140.0,145.0
8,17,0,51,50285,0,5000,1000,500,1,5,3,5,5,0.0,2.0,2.0,4.0,4.0,460.0,605.0,1225.0,1535.0,1680.0,5000.0,4,1242.5,1887.5,2,,0,102,1,AARA,False,145.0,620.0,310.0,145.0
